id;original_title;popularity;budget;revenue;genres;vote_count;vote_average;tagline;runtime;release_date
163;Ocean's Twelve;15.95;110000000;362744280;Thriller|Crime;4296;6.5;Twelve is the new eleven.;125;2004-12-09
180;Minority Report;16.083;102000000;358372926;Action|Thriller|Science Fiction|Mystery;4954;7.3;The system is perfect until it comes after you.;145;2002-06-20
568;Apollo 13;24.819;52000000;355237933;Drama|History;3072;7.4;Houston, we have a problem.;140;1995-06-30
640;Catch Me If You Can;17.019;52000000;352114312;Drama|Crime;8049;7.9;The true story of a real fake.;141;2002-12-25
2059;National Treasure;20.449;100000000;347451894;Adventure|Action|Thriller|Mystery;3824;6.5;The greatest adventure history has ever revealed.;131;2004-11-19
165;Back to the Future Part II;11.571;40000000;332000000;Adventure|Comedy|Family|Science Fiction;7481;7.7;Roads? Where we're going, we don't need roads!;108;1989-11-22
9738;Fantastic Four;19.662;100000000;330579719;Action|Adventure|Fantasy|Science Fiction;6015;5.7;4 times the action. 4 times the adventure. 4 times the fantastic.;106;2005-06-29
9982;Chicken Little;16.64;150000000;314432665;Animation|Family|Comedy;2208;5.8;When it comes to saving the world, it helps to be a little chicken.;81;2005-11-04
453;A Beautiful Mind;13.523;60000000;313542341;Drama|Romance;5918;7.8;He saw the world in a way no one could have imagined.;135;2001-12-11
5255;The Polar Express;16.992;165000000;310634054;Adventure|Animation|Family|Fantasy;3470;6.6;This holiday season... believe.;100;2004-11-10
4806;Runaway Bride;11.534;70000000;309457509;Comedy|Romance;1091;6.0;Catch her if you can.;116;1999-07-30
840;Close Encounters of the Third Kind;21.859;20000000;303788635;Science Fiction|Drama;2199;7.4;We are not alone.;135;1977-11-16
620;Ghostbusters;19.249;30000000;295212467;Comedy|Fantasy;5009;7.4;They ain't afraid of no ghost.;107;1984-06-08
2502;The Bourne Supremacy;16.819;75000000;288500217;Action|Drama|Thriller;4634;7.3;They should have left him alone.;108;2004-07-23
15121;The Sound of Music;15.263;8200000;286214286;Drama|Family|Music|Romance;1796;7.6;The happiest sound in all the world!;175;1965-03-02
9522;Wedding Crashers;13.87;40000000;285176741;Comedy|Romance;2677;6.4;Life's a Party. Crash It.;119;2005-07-13
4247;Scary Movie;19.837;19000000;278019771;Comedy;3665;6.2;No mercy. No shame. No sequel.;88;2000-07-07
7451;xXx;17.428;70000000;277448382;Action|Adventure|Thriller|Mystery;2540;5.8;A New Breed Of Secret Agent.;124;2002-08-09
129;千と千尋の神隠し;27.812;19000000;274925095;Animation|Family|Fantasy;8083;8.5;;125;2001-07-20
1995;Lara Croft: Tomb Raider;15.087;115000000;274703340;Adventure|Fantasy|Action|Thriller;3974;5.8;Born into Wealth. Groomed by the Elite. Trained for Combat.;100;2001-06-11
274;The Silence of the Lambs;4.991;19000000;272742922;Crime|Drama|Thriller|Horror;9186;8.3;To enter the mind of a killer she must challenge the mind of a madman.;119;1991-02-01
3170;Bambi;19.481;858000;267447150;Animation|Drama|Family;3267;6.9;A great love story.;70;1942-08-14
4327;Charlie's Angels;25.247;92000000;264105545;Action|Adventure|Comedy|Crime|Thriller;2494;5.7;Get Some Action;98;2000-11-02
18;The Fifth Element;30.478;90000000;263920180;Adventure|Fantasy|Action|Thriller|Science Fiction;6670;7.4;There is no future without it.;126;1997-05-02
11224;Cinderella;22.056;2900000;263591415;Family|Fantasy|Animation|Romance;3977;7.0;The greatest love story ever told.;74;1950-03-04
9801;Bridget Jones: The Edge of Reason;10.718;40000000;262500000;Comedy|Romance;1683;6.3;Same Bridget. Brand new diary.;108;2004-11-10
9928;Robots;18.686;75000000;260696994;Animation|Comedy|Family|Science Fiction;2735;6.2;The Biggest Comedy Ever Assembled!;91;2005-03-10
6947;The Village;13.677;60000000;256697520;Drama|Mystery|Thriller;2255;6.4;There is no turning back;108;2004-07-30
9798;Enemy of the State;14.047;90000000;250649836;Action|Drama|Thriller;2085;6.9;It's not paranoia if they're really after you.;132;1998-11-20
9342;The Mask of Zorro;14.32;95000000;250288523;Action|Adventure;2370;6.4;No one has seen his face... but everyone ... knows this mark.;136;1998-07-16
565;The Ring;10.189;48000000;249348933;Horror|Mystery;3504;6.6;Before you die, you see;115;2002-10-18
65;8 Mile;13.885;41000000;242875078;Drama|Music;3731;7.0;Every moment is another chance.;110;2002-11-08
584;2 Fast 2 Furious;3.09;76000000;236350661;Action|Crime|Thriller;4026;6.3;How Fast Do You Want It?;107;2003-06-05
4935;ハウルの動く城;23.893;24000000;236049757;Fantasy|Animation|Adventure;4305;8.4;The two lived there;119;2004-11-19
644;A.I. Artificial Intelligence;11.725;100000000;235926552;Drama|Science Fiction|Adventure;3759;7.0;David is 11 years old. He weighs 60 pounds. He is 4 feet, 6 inches tall. He has brown hair. His love is real. But he is not.;146;2001-06-29
2105;American Pie;21.585;11000000;235483004;Comedy|Romance;4660;6.5;There's nothing like your first piece.;95;1999-07-09
561;Constantine;15.239;100000000;230884728;Drama|Fantasy|Horror;3570;6.8;Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.;121;2005-02-08
489;Good Will Hunting;16.13;10000000;225933435;Drama;6438;8.1;Some people can never believe in themselves, until someone believes in them.;127;1997-12-05
9315;Flightplan;11.854;55000000;223387299;Thriller|Drama|Mystery;1394;6.3;If Someone Took Everything You Live For... How Far Would You Go To Get It Back?;98;2005-09-22
4256;Scary Movie 3;13.001;48000000;220673217;Comedy;2229;5.9;Great trilogies come in threes.;84;2003-10-24
594;The Terminal;13.262;60000000;219417255;Comedy|Drama;4163;7.3;Life is waiting.;128;2004-06-17
1538;Collateral;18.463;65000000;217764291;Drama|Crime|Thriller;2800;7.1;It started like any other night.;120;2004-08-04
70;Million Dollar Baby;17.237;30000000;216763646;Drama;5257;7.9;Beyond his silence, there is a past. Beyond her dreams, there is a feeling. Beyond hope, there is a memory. Beyond their journey, there is a love.;132;2004-12-15
2978;Ghostbusters II;16.697;37000000;215394738;Comedy|Fantasy;2295;6.4;We're back!;108;1989-06-16
2501;The Bourne Identity;15.386;60000000;214034224;Action|Drama|Mystery|Thriller;5739;7.4;He was the perfect weapon until he became the target.;119;2002-06-14
8619;Master and Commander: The Far Side of the World;24.129;150000000;212011111;Adventure|Drama|War;1612;7.0;The courage to do the impossible lies in the hearts of men.;138;2003-11-14
1495;Kingdom of Heaven;18.534;130000000;211643158;Drama|Action|Adventure|History|War;2243;6.7;Be without fear in the face of your enemies. Safeguard the helpless, and do no wrong;144;2005-05-03
197;Braveheart;24.689;72000000;210000000;Action|Drama|History|War;5878;7.9;Every man dies. Not every man truly lives.;178;1995-05-24
11774;Lemony Snicket's A Series of Unfortunate Events;10.613;140000000;209073645;Adventure|Comedy|Family;3230;6.8;Mishaps. Misadventures. Mayhem. Oh Joy.;108;2004-12-16
9477;King Arthur;14.916;120000000;203567857;Adventure|War|History;1582;6.2;Rule Your Fate.;126;2004-07-07
7552;Fun with Dick and Jane;11.672;100000000;202026112;Comedy;1299;6.0;Giving big businesses a run for their money!;90;2005-12-21
1367;Rocky II;13.478;7000000;200182160;Drama;2264;7.1;Once he fought for a dream. Now he's fighting for love!;119;1979-06-15
10022;The Pacifier;14.267;56000000;198636868;Comedy|Family;1786;6.0;Welcome to the infantry.;95;2005-03-04
1824;50 First Dates;12.967;75000000;196482882;Comedy|Romance;4409;6.7;Imagine having to win over the girl of your dreams... every friggin' day.;99;2004-02-13
4547;Panic Room;13.472;48000000;196397415;Crime|Drama|Thriller;2689;6.7;;111;2002-03-29
3131;Gangs of New York;14.49;100000000;193772504;Drama|History|Crime;3780;7.3;America was born in the streets.;167;2002-12-14
4614;The Sum of All Fears;11.888;68000000;193000000;Thriller|Action|Drama;803;6.2;27,000 nuclear weapons. One is missing.;124;2002-05-31
533;Wallace & Gromit: The Curse of the Were-Rabbit;18.759;30000000;192610372;Adventure|Animation|Comedy|Family;1391;6.9;Something bunny is going on...;85;2005-09-04
9291;The Longest Yard;14.481;82000000;190320568;Comedy|Drama;1704;6.4;If you can't get out, get even.;113;2005-05-27
9383;Hollow Man;15.541;95000000;190213455;Action|Science Fiction|Thriller;1287;5.7;What would you do if you knew you couldn't be seen?;112;2000-08-04
69;Walk the Line;15.137;28000000;186438883;Drama|Music|Romance;1484;7.5;Love is a burning thing.;136;2005-09-13
1970;The Grudge;12.158;10000000;183474602;Horror|Mystery|Thriller;1689;5.9;It never forgives. It never forgets.;92;2004-10-22
4147;Road to Perdition;11.561;80000000;181001478;Crime|Drama|Thriller;1977;7.3;Pray for Michael Sullivan.;117;2002-07-12
24;Kill Bill: Vol. 1;23.851;30000000;180949045;Action|Crime;10359;7.9;a roaring rampage of revenge.;111;2003-10-10
11529;Sweet Home Alabama;11.515;30000000;180622424;Comedy|Romance;838;6.3;Sometimes What You're Looking For Is Right Where You Left It.;108;2002-09-26
142;Brokeback Mountain;13.524;14000000;178043761;Drama|Romance;3665;7.8;Love is a force of nature.;134;2005-09-10
2289;Cold Mountain;10.84;79000000;173013509;Adventure|Drama|History|Romance;976;6.9;Find the strength. Find the courage. No matter what it takes... find the way home.;154;2003-12-24
855;Black Hawk Down;16.057;92000000;172989651;Action|History|War;3167;7.3;Leave No Man Behind.;145;2001-12-28
4233;Scream 2;14.614;24000000;172363301;Horror|Mystery;1838;6.3;Someone has taken their love of sequels one step too far.;120;1997-12-09
2022;Mr. Deeds;11.003;50000000;171269535;Comedy|Romance;1275;5.7;Small town kid, big time right hook.;96;2002-06-28
395;AVP: Alien vs. Predator;15.055;70000000;171183863;Adventure|Science Fiction|Action|Horror;2356;5.7;Whoever wins... We lose;101;2004-08-12
9384;Starsky & Hutch;14.866;60000000;170268750;Comedy|Crime;1320;5.8;They're the man.;101;2004-03-05
4380;Shall We Dance?;10.493;50000000;170128460;Drama|Romance|Comedy;657;6.2;Step out of the ordinary;107;2004-10-15
9472;DodgeBall: A True Underdog Story;15.097;20000000;167722310;Comedy;2022;6.2;Grab life by the balls.;92;2004-06-18
1966;Alexander;16.67;155000000;167298192;War|History|Action|Adventure|Drama|Romance;1924;5.8;The greatest legend of all was real.;175;2004-11-21
9334;The Scorpion King;16.842;60000000;165333180;Action|Fantasy|Adventure;1795;5.4;Warrior. Legend. King.;92;2002-04-18
6068;Six Days Seven Nights;12.722;70000000;164000000;Action|Adventure|Comedy|Romance;677;5.8;After this week in paradise, they’re going to need a vacation.;98;1998-06-12
1635;The Island;16.786;126000000;162949164;Action|Thriller|Science Fiction|Adventure;3234;6.6;Your time will come...;136;2005-07-21
179;The Interpreter;11.285;80000000;162944923;Crime|Thriller;759;6.3;The truth needs no translation.;128;2005-04-08
1904;Memoirs of a Geisha;10.319;85000000;162242962;History|Romance;1432;7.6;My world is as forbidden as it is fragile, without its mysteries, it cannot survive.;145;2005-12-06
10320;The Ring Two;11.578;50000000;161451538;Drama|Horror|Thriller;1342;5.6;The dead don't sleep.;110;2005-03-17
8077;Alien³;25.951;50000000;159773545;Science Fiction|Action|Horror;3027;6.3;The bitch is back.;114;1992-05-22
9277;The Sting;12.275;5500000;159616327;Comedy|Crime|Drama;1213;8.1;...all it takes is a little confidence.;129;1973-12-25
187;Sin City;15.071;40000000;158733820;Action|Thriller|Crime;4917;7.4;Walk down the right back alley in Sin City and you can find anything...;124;2005-04-01
7303;Maid in Manhattan;11.686;55000000;154906693;Comedy|Drama|Romance;1076;5.8;;105;2002-12-13
864;Cool Runnings;9.382;14000000;154856263;Comedy|History;1038;7.0;One dream. Four Jamaicans. Twenty below zero.;98;1993-09-30
4379;Monster-in-Law;12.314;43000000;154749918;Romance|Comedy;912;6.0;This relationship is going to be a real mother.;101;2005-05-13
9833;The Phantom of the Opera;14.925;70000000;154648887;Thriller|Drama|Romance;863;7.2;The classic musical comes to the big screen for the first time.;143;2004-12-08
215;Saw II;14.441;4000000;152925093;Horror;2886;6.5;Oh Yes... There Will Be Blood.;89;2005-10-28
2924;Backdraft;13.69;75000000;152368585;Action|Crime|Drama|Mystery|Thriller;680;6.6;Silently behind a door, it waits.;137;1991-05-24
9481;The Bone Collector;11.925;73000000;151493655;Drama|Mystery|Thriller|Crime;1760;6.7;Serial killer vs. forensic genius;118;1999-11-04
9705;Swordfish;12.928;102000000;147080413;Action|Crime|Thriller;1584;6.2;Log On. Hack In. Go Anywhere. Get Everything.;99;2001-06-07
665;Ben-Hur;13.526;15000000;146900000;Adventure|History;1289;7.8;The entertainment experience of a lifetime.;212;1959-12-26
8643;The Exorcism of Emily Rose;10.761;19000000;144216468;Crime|Drama|Horror|Thriller;1511;6.4;What happened to Emily?;122;2005-09-09
1535;Spy Game;16.744;115000000;143049560;Action|Crime|Thriller;1069;6.9;It's not how you play the game. It's how the game plays you.;126;2001-11-18
1656;The Legend of Zorro;10.598;75000000;142400065;Action|Adventure;1720;6.0;The original caped crusader is back!;129;2005-10-24
9889;Shallow Hal;13.015;40000000;141069860;Comedy|Romance;1631;6.0;Are You A Shallow Guy?;114;2001-11-01
11836;The SpongeBob SquarePants Movie;16.236;30000000;140161792;Animation|Comedy|Family;1391;6.7;Bigger. Better. More absorbent.;87;2004-11-14
838;American Graffiti;7.159;777000;140000000;Comedy|Drama;705;7.1;Where were you in '62?;110;1973-08-01
56427;Baywatch: Hawaiian Wedding;4.511;5500000;136000000;Action|Drama|Adventure;25;5.7;;100;2003-02-28
752;V for Vendetta;18.349;54000000;132511035;Action|Thriller|Fantasy;8724;7.9;People should not be afraid of their governments. Governments should be afraid of their people.;132;2006-02-23
9722;Bewitched;10.892;85000000;131426169;Comedy|Fantasy|Romance;954;4.9;Be warned. Be ready.;102;2005-06-21
10395;Wolf;14.222;70000000;131002597;Fantasy|Drama|Horror;468;6.0;The animal is out.;125;1994-06-17
612;Munich;11.936;70000000;130358911;Drama|Action|History|Thriller;1335;7.1;The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.;164;2005-12-23
9509;Man on Fire;15.465;70000000;130293714;Action|Drama|Thriller;2702;7.4;Creasy's art is death, and he is about to paint his masterpiece.;146;2004-04-23
1577;Resident Evil: Apocalypse;11.533;45000000;129394835;Horror|Action|Science Fiction;2367;6.2;You're all going to die.;94;2004-09-10
9641;Cheaper by the Dozen 2;13.126;60000000;129181830;Comedy|Family;1201;6.0;Same Big Family... Even Bigger Adventure.;94;2005-12-21
10625;Mean Girls;16.306;17000000;129042871;Comedy;5196;7.1;Welcome to girl world.;97;2004-04-30
36648;Blade: Trinity;14.737;65000000;128905366;Science Fiction|Action|Horror|Thriller|Adventure|Fantasy;2216;5.8;The final hunt begins.;123;2004-12-08
1667;La Marche de l'empereur;8.307;3300000;127392239;Documentary|Family;649;7.1;In the harshest place on Earth, love finds a way.;80;2005-01-26
1677;Ray;9.916;40000000;124731534;Drama|Music;912;7.4;The extraordinary life story of Ray Charles.;152;2004-10-29
2135;The Time Machine;11.268;80000000;123729176;Science Fiction|Adventure|Action;1169;5.9;The greatest adventure THROUGH all time!;96;2002-03-04
11096;Hide and Seek;12.019;30000000;122650962;Horror|Mystery|Thriller;867;6.3;Come out, come out, whatever you are.;101;2005-01-27
11283;Nanny McPhee;13.573;25000000;122489822;Fantasy|Comedy|Family;1849;6.6;You'll learn to love her. Warts and all.;97;2005-10-21
4348;Pride & Prejudice;12.572;28000000;121147947;Drama|Romance;3654;7.9;A romance ahead of its time.;135;2005-09-16
153;Lost in Translation;10.849;4000000;119723856;Drama|Romance|Comedy;3784;7.4;Everyone wants to be found.;102;2003-08-31
9488;Spy Kids 2: The Island of Lost Dreams;10.864;38000000;119723358;Action|Adventure|Family;1233;5.5;Little Spies. Big Attitudes.;100;2002-08-07
7364;Sahara;10.028;130000000;119269486;Action|Adventure|Comedy|Drama|Mystery;781;5.8;Dirk Pitt. Adventure has a new name.;124;2005-04-06
10145;The Forgotten;11.858;42000000;117575636;Drama|Horror|Mystery|Science Fiction|Thriller;613;5.7;You'll Never Forget The Ones You Love;91;2004-09-24
1366;Rocky;16.93;1000000;117235147;Drama;4097;7.7;His whole life was a million-to-one shot.;119;1976-11-21
3933;Corpse Bride;13.414;40000000;117195061;Romance|Fantasy|Animation;4775;7.4;There's been a grave misunderstanding.;77;2005-09-12
866;Finding Neverland;12.503;25000000;116766556;Drama;2411;7.3;Where will your imagination take you?;106;2004-10-17
524;Casino;37.645;52000000;116112375;Crime;2707;8.0;No one stays at the top forever.;179;1995-11-22
11036;The Notebook;18.518;29000000;115603229;Romance|Drama;6683;7.9;Behind every great love is a great story.;123;2004-06-25
2288;Closer;13.505;27000000;115505027;Drama|Romance;1822;6.8;If you believe in love at first sight, you never stop looking.;104;2004-12-01
525;The Blues Brothers;17.021;27000000;115229890;Music|Comedy|Action|Crime;2213;7.7;They'll never get caught. They're on a mission from God.;133;1980-06-17
10590;We Were Soldiers;11.194;75000000;114660784;Action|History|War;949;6.9;400 U.S paratroopers. 4,000 Vietnamese soldiers. 12,000 miles away from home. 1 man led them into battle.;138;2002-03-01
320;Insomnia;14.059;46000000;113714830;Crime|Mystery|Thriller;2434;6.9;A tough cop. A brilliant killer. An unspeakable crime.;118;2002-05-24
